sep=|
ESTADO|DISTRITO|PARTIDO_CI|CANDIDATURA_PROPIETARIA|CANDIDATURA_SUPLENTE
26|4|PT|FRANCISCO XAVIER CARLOS GARCIA|MARTHA ALICIA ALVAREZ ZAMBRANO
26|4|MOVIMIENTO CIUDADANO|DANIEL BARANZINI HURTADO|PAULO JOVAN VIELLEDENT MOLINA
26|4|MORENA|HERIBERTO MARCELO AGUILAR CASTILLO|BERNARDO RIOS CHENO
26|4|PES|SILVIA MANUELA URIAS SERRANO|JUDITH ALEJANDRA VALENZUELA MORALES
26|4|RSP|BRENDA ARACELI VALLE GARCIA CORONEL|ANA GABRIELA GARCIA DIONICIO
26|4|FS X MÉXICO|JOSE JESUS FLORES VALADEZ|JUANA MARICELA VILLANUEVA PEREZ
26|4|PAN_PRI_PRD|JESUS SALDAÑA LOPEZ|MANUEL DE JESUS BORBON HOLGUIN
26|4|PAN_PRI|JESUS SALDAÑA LOPEZ|MANUEL DE JESUS BORBON HOLGUIN
26|4|PAN_PRD|JESUS SALDAÑA LOPEZ|MANUEL DE JESUS BORBON HOLGUIN
26|4|PRI_PRD|JESUS SALDAÑA LOPEZ|MANUEL DE JESUS BORBON HOLGUIN
26|5|PAN|MARIA CRISTINA MARGARITA GUTIERREZ MAZON|LOURDES GARCIA ROBLES
26|5|PRI|MARIA CRISTINA MARGARITA GUTIERREZ MAZON|LOURDES GARCIA ROBLES
26|5|PRD|MARIA CRISTINA MARGARITA GUTIERREZ MAZON|LOURDES GARCIA ROBLES
26|5|PVEM|MARIA WENDY BRICEÑO ZULOAGA|JUDITH CELINA TANORI CORDOVA
26|5|PT|MARIA WENDY BRICEÑO ZULOAGA|JUDITH CELINA TANORI CORDOVA
26|5|MOVIMIENTO CIUDADANO|CARMEN HAYDEE PALACIOS ABECHUCO|KAREN ALMODOVAR CASTILLO
26|5|MORENA|MARIA WENDY BRICEÑO ZULOAGA|JUDITH CELINA TANORI CORDOVA
26|5|PES|MARIA DEL CARMEN ARAGON MILLANES|MELISA ANGELICA GONZALEZ DIAZ
26|5|RSP|SIN CANDIDATURA|SIN CANDIDATURA
26|5|FS X MÉXICO|CARMEN CECILIA SESTITO FLORES|ROSA ISELA CORONADO CAPERON
26|5|PAN_PRI_PRD|MARIA CRISTINA MARGARITA GUTIERREZ MAZON|LOURDES GARCIA ROBLES
26|5|PAN_PRI|MARIA CRISTINA MARGARITA GUTIERREZ MAZON|LOURDES GARCIA ROBLES
26|5|PAN_PRD|MARIA CRISTINA MARGARITA GUTIERREZ MAZON|LOURDES GARCIA ROBLES
26|5|PRI_PRD|MARIA CRISTINA MARGARITA GUTIERREZ MAZON|LOURDES GARCIA ROBLES
26|5|PVEM_PT_MORENA|MARIA WENDY BRICEÑO ZULOAGA|JUDITH CELINA TANORI CORDOVA
26|5|PVEM_PT|MARIA WENDY BRICEÑO ZULOAGA|JUDITH CELINA TANORI CORDOVA
26|5|PVEM_MORENA|MARIA WENDY BRICEÑO ZULOAGA|JUDITH CELINA TANORI CORDOVA
26|5|PT_MORENA|MARIA WENDY BRICEÑO ZULOAGA|JUDITH CELINA TANORI CORDOVA
26|6|PAN|OMAR ALBERTO GUILLEN PARTIDA|TANIA KARLA KAREN ARMENTA LOZADA
26|6|PRI|OMAR ALBERTO GUILLEN PARTIDA|TANIA KARLA KAREN ARMENTA LOZADA
26|6|PRD|OMAR ALBERTO GUILLEN PARTIDA|TANIA KARLA KAREN ARMENTA LOZADA
26|6|PVEM|ALONSO LARA MARES|RAMON FERNANDO ARVIZU GARCIA
26|6|PT|MARIA LUISA VEGA CUAMEA|CARMEN YANET HERNANDEZ LEYVA
26|6|MOVIMIENTO CIUDADANO|EDUARDO FLORES MORENO|FRANCISCO MIGUEL SANCHEZ MEDINA
26|6|MORENA|GABRIELA MARTINEZ ESPINOZA|OLGA LYDIA QUIROZ LOPEZ
26|6|PES|LEONEL REYES LEYVA|JOSE LEONEL SANTINI PRECIADO
26|6|RSP|SERGIO ALEJANDRO IBARRA PARTIDA|LUIS FERNANDO GARCIA REYES
26|6|FS X MÉXICO|NORA DILAN HURTADO VALENZUELA|MARIBEL ARMENTA VALENZUELA
26|6|PAN_PRI_PRD|OMAR ALBERTO GUILLEN PARTIDA|TANIA KARLA KAREN ARMENTA LOZADA
26|6|PAN_PRI|OMAR ALBERTO GUILLEN PARTIDA|TANIA KARLA KAREN ARMENTA LOZADA
26|6|PAN_PRD|OMAR ALBERTO GUILLEN PARTIDA|TANIA KARLA KAREN ARMENTA LOZADA
26|6|PRI_PRD|OMAR ALBERTO GUILLEN PARTIDA|TANIA KARLA KAREN ARMENTA LOZADA
26|7|PAN|PROSPERO MANUEL IBARRA OTERO|JOAQUIN RICARDO FLORES PEREZ
26|7|PRI|PROSPERO MANUEL IBARRA OTERO|JOAQUIN RICARDO FLORES PEREZ
26|7|PRD|PROSPERO MANUEL IBARRA OTERO|JOAQUIN RICARDO FLORES PEREZ
26|7|PVEM|SHIRLEY GUADALUPE VAZQUEZ ROMERO|GUADALUPE TERESA DE ANDA BELTRAN
26|7|PT|SHIRLEY GUADALUPE VAZQUEZ ROMERO|GUADALUPE TERESA DE ANDA BELTRAN
26|7|MOVIMIENTO CIUDADANO|JAVIER RUIZ LOVE|JOSE MANUEL MORALES GARCIA
26|7|MORENA|SHIRLEY GUADALUPE VAZQUEZ ROMERO|GUADALUPE TERESA DE ANDA BELTRAN
26|7|PES|ERASMO MELESIO RASCON PAREDES|JOSE ANDRES RAMOS VELDERRAIN
26|7|RSP|OSCAR LUIS ARGUELLES MENDEZ|AGUILEO FELIX AYALA
26|7|FS X MÉXICO|FRANCISCO MANUEL MARTINEZ MAGALLANES|MIRIAM MARGARITA MAGALLANES ALVAREZ
26|7|PAN_PRI_PRD|PROSPERO MANUEL IBARRA OTERO|JOAQUIN RICARDO FLORES PEREZ
26|7|PAN_PRI|PROSPERO MANUEL IBARRA OTERO|JOAQUIN RICARDO FLORES PEREZ
26|7|PAN_PRD|PROSPERO MANUEL IBARRA OTERO|JOAQUIN RICARDO FLORES PEREZ
26|7|PRI_PRD|PROSPERO MANUEL IBARRA OTERO|JOAQUIN RICARDO FLORES PEREZ
26|7|PVEM_PT_MORENA|SHIRLEY GUADALUPE VAZQUEZ ROMERO|GUADALUPE TERESA DE ANDA BELTRAN
26|7|PVEM_PT|SHIRLEY GUADALUPE VAZQUEZ ROMERO|GUADALUPE TERESA DE ANDA BELTRAN
26|7|PVEM_MORENA|SHIRLEY GUADALUPE VAZQUEZ ROMERO|GUADALUPE TERESA DE ANDA BELTRAN
26|7|PT_MORENA|SHIRLEY GUADALUPE VAZQUEZ ROMERO|GUADALUPE TERESA DE ANDA BELTRAN
27|1|PAN|ELSA MARGARITA BROWN LARA|YAZARETH FABIOLA CASTELLOT LUNA
27|1|PRI|ELSA MARGARITA BROWN LARA|YAZARETH FABIOLA CASTELLOT LUNA
27|1|PRD|ELSA MARGARITA BROWN LARA|YAZARETH FABIOLA CASTELLOT LUNA
27|1|PVEM|ODETTE CAROLINA LASTRA GARCIA|CITLALI SOLEDAD ABREU HERNANDEZ
27|1|PT|MAGDALIA OCHOA OCHOA|NATIVIDAD MARTINEZ CORREA
27|1|MOVIMIENTO CIUDADANO|LEYDI JOHANNA LOPEZ DE LA CRUZ|VERONICA JIMENEZ ALVAREZ
27|1|MORENA|MARCOS ROSENDO MEDINA FILIGRANA|ISMAEL SAUL PLANKARTE RIVERA
27|1|PES|ARANZA ANAID MOLINA RUEDA|ARIANNA GUADALUPE CHABLE VIDAL
27|1|RSP|ASDRUBAL FELICIANO PALMA|YESENIA GORGORITA GONZALEZ
27|1|FS X MÉXICO|BERTHA EDNA GONZALEZ GARRIDO|LUCILA GONZALEZ DE LA CRUZ
27|1|PAN_PRI_PRD|ELSA MARGARITA BROWN LARA|YAZARETH FABIOLA CASTELLOT LUNA
27|1|PAN_PRI|ELSA MARGARITA BROWN LARA|YAZARETH FABIOLA CASTELLOT LUNA
27|1|PAN_PRD|ELSA MARGARITA BROWN LARA|YAZARETH FABIOLA CASTELLOT LUNA
27|1|PRI_PRD|ELSA MARGARITA BROWN LARA|YAZARETH FABIOLA CASTELLOT LUNA
27|2|PAN|THANIA BEATRIZ RABELO MARTINEZ|GABRIELA JAVIER PEREZ
27|2|PRI|THANIA BEATRIZ RABELO MARTINEZ|GABRIELA JAVIER PEREZ
27|2|PRD|THANIA BEATRIZ RABELO MARTINEZ|GABRIELA JAVIER PEREZ
27|2|PVEM|IVAN FRANCISCO SANCHEZ ESPONDA|CARLOS ARTURO CASTILLO JIMENEZ
27|2|PT|RAQUEL LOPEZ MADRIGAL|TATIANA GOMEZ LOPEZ
27|2|MOVIMIENTO CIUDADANO|MIGUEL ANGEL DE LA FUENTE HERRERA|MARICELA MATUZ MARQUEZ
27|2|MORENA|KARLA MARIA RABELO ESTRADA|ALMA LILA CAUDILLO RAMOS
27|2|PES|ELIU PALMA GUTIERREZ|ROMAN DE LA CRUZ CORDOVA
27|2|RSP|GUADALUPE ROMERO DOMINGUEZ|ANA LUISA DE LA CRUZ CANTORAL
27|2|FS X MÉXICO|MANUELA MONTIEL MENDEZ|RUBI GALLEGOS OLAN
27|2|PAN_PRI_PRD|THANIA BEATRIZ RABELO MARTINEZ|GABRIELA JAVIER PEREZ
27|2|PAN_PRI|THANIA BEATRIZ RABELO MARTINEZ|GABRIELA JAVIER PEREZ
27|2|PAN_PRD|THANIA BEATRIZ RABELO MARTINEZ|GABRIELA JAVIER PEREZ
27|2|PRI_PRD|THANIA BEATRIZ RABELO MARTINEZ|GABRIELA JAVIER PEREZ
27|3|PAN|ALIPIO OVANDO MAGAÑA|ARTURO CASTILLO ANGLES
27|3|PRI|ALIPIO OVANDO MAGAÑA|ARTURO CASTILLO ANGLES
27|3|PRD|ALIPIO OVANDO MAGAÑA|ARTURO CASTILLO ANGLES
27|3|PVEM|ROSA AURORA HERNANDEZ VELAZQUEZ|ANA BERTHA IZQUIERDO RAMIREZ
27|3|PT|ERNESTO MARTINEZ DURANT|SHEYLA SAMANTHA EVA MARTINEZ CORNELIO
27|3|MOVIMIENTO CIUDADANO|HERNAN HUMBERTO PEREZ SOTO|JOSE REYES JAVIER RAMIREZ
27|3|MORENA|LORENA MENDEZ DENIS|MARIA DE LA CRUZ LOPEZ
27|3|PES|CARLOS SAMUEL LUTZOW LUNA|GLORIA ITZEL PEREZ CASANGO
27|3|RSP|GLORIA TRIANO BAUTISTA|LUCERO MARTINEZ DE LOS SANTOS
27|3|FS X MÉXICO|KEYRIN AYLEN PERALTA JAVIER|RAQUEL OLIVE FRANYUTTY
27|3|PAN_PRI_PRD|ALIPIO OVANDO MAGAÑA|ARTURO CASTILLO ANGLES
27|3|PAN_PRI|ALIPIO OVANDO MAGAÑA|ARTURO CASTILLO ANGLES
27|3|PAN_PRD|ALIPIO OVANDO MAGAÑA|ARTURO CASTILLO ANGLES
27|3|PRI_PRD|ALIPIO OVANDO MAGAÑA|ARTURO CASTILLO ANGLES
27|4|PAN|DOLORES DEL CARMEN GUTIERREZ ZURITA|ORQUIDEA LOPEZ YZQUIERDO
27|4|PRI|DOLORES DEL CARMEN GUTIERREZ ZURITA|ORQUIDEA LOPEZ YZQUIERDO
27|4|PRD|DOLORES DEL CARMEN GUTIERREZ ZURITA|ORQUIDEA LOPEZ YZQUIERDO
27|4|PVEM|MIGUEL VERA HERNANDEZ|NORBERTA RUIZ GARCIA
27|4|PT|ANDRES CACERES ALVAREZ|ISIDRO VELAZQUEZ GARCIA
27|4|MOVIMIENTO CIUDADANO|JAVIER ALEJANDRO PEREZ RAMIREZ|RODRIGO EMILIO VAZQUEZ ROSARIO
27|4|MORENA|MANUEL RODRIGUEZ GONZALEZ|EVARISTO HERNANDEZ SILVAN
27|4|PES|MIGUEL JERONIMO CERINO|MARIA ENRIQUETA ALCAZAR SOSA
27|4|RSP|JUAN JOSE AGUILAR MORALES|MARIA TERESA CASTRO RUIZ
27|4|FS X MÉXICO|ALEJANDRA BALDERAS FLORES|FRANCISCA LILIBETH AGUIRRE ZAMORA
27|4|PAN_PRI_PRD|DOLORES DEL CARMEN GUTIERREZ ZURITA|ORQUIDEA LOPEZ YZQUIERDO
27|4|PAN_PRI|DOLORES DEL CARMEN GUTIERREZ ZURITA|ORQUIDEA LOPEZ YZQUIERDO
27|4|PAN_PRD|DOLORES DEL CARMEN GUTIERREZ ZURITA|ORQUIDEA LOPEZ YZQUIERDO
27|4|PRI_PRD|DOLORES DEL CARMEN GUTIERREZ ZURITA|ORQUIDEA LOPEZ YZQUIERDO
27|5|PAN|VERONICA PEREZ ROJAS|MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27|5|PRI|VERONICA PEREZ ROJAS|MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27|5|PRD|VERONICA PEREZ ROJAS|MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27|5|PVEM|JORGE LUIS AGUIRRE LEYVA|CARLA REGINA QUIROGA RODRIGUEZ
27|5|PT|ALFREDO CUETO TOLEDO|DAVID JIMENEZ MARTINEZ
27|5|MOVIMIENTO CIUDADANO|LESVIA DEL CARMEN LEON DE LA O|ALONDRA RAMON CORONEL
27|5|MORENA|JANICIE CONTRERAS GARCIA|NANCY EDITH PRATS GOMEZ
27|5|PES|ROSA AMPARO GAYOSSO REYES|TAISIA GEORGETTE LEZAMA LLERGO
27|5|RSP|ALBERTO SANTOS MORALES|MARTHA JAQUELIN MENDEZ IDUARTE
27|5|FS X MÉXICO|MARIA DEL ROSARIO VAZQUEZ YEE|ESTRELLA MONTEJO PEREZ
27|5|PAN_PRI_PRD|VERONICA PEREZ ROJAS|MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27|5|PAN_PRI|VERONICA PEREZ ROJAS|MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27|5|PAN_PRD|VERONICA PEREZ ROJAS|MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27|5|PRI_PRD|VERONICA PEREZ ROJAS|MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27|6|PAN|JUAN JOSE RODRIGUEZ PRATS|RICARDO PEREZ HERNANDEZ
27|6|PRI|JUAN JOSE RODRIGUEZ PRATS|RICARDO PEREZ HERNANDEZ
27|6|PRD|JUAN JOSE RODRIGUEZ PRATS|RICARDO PEREZ HERNANDEZ
27|6|PVEM|NICOLAS HADDAD LOPEZ|HECTOR MIGUEL ORTIZ ALVAREZ
27|6|PT|DANIEL DOMINGO MORALES BRITO|ROLANDO GONZALEZ SANTIAGO
27|6|MOVIMIENTO CIUDADANO|GEORGINA VELAZQUEZ GOVEA|MARITZA DEL CARMEN ASENCIO ALCOCER
27|6|MORENA|MARIO RAFAEL LLERGO LATOURNERIE|RODRIGO SANCHEZ MARTINEZ
27|6|PES|CLAUDIA GORETTI LEZAMA LLERGO|FLORY PEREZ CORNELIO
27|6|RSP|VERONICA ADZUL MAYO|MARIA DEL CARMEN HERNANDEZ PEREZ
27|6|FS X MÉXICO|GUADALUPE VIDAL MUÑOZ|YOLANDA GONZALEZ CHABLE
27|6|PAN_PRI_PRD|JUAN JOSE RODRIGUEZ PRATS|RICARDO PEREZ HERNANDEZ
27|6|PAN_PRI|JUAN JOSE RODRIGUEZ PRATS|RICARDO PEREZ HERNANDEZ
27|6|PAN_PRD|JUAN JOSE RODRIGUEZ PRATS|RICARDO PEREZ HERNANDEZ
27|6|PRI_PRD|JUAN JOSE RODRIGUEZ PRATS|RICARDO PEREZ HERNANDEZ
28|1|PAN|JOSE SALVADOR ROSAS QUINTANILLA|FERNANDO ALBERTO GALINDO SOMMERZ
28|1|PRI|LAURA TERESA VALDEZ COVARRUBIAS|ELENA ELIZABETH HERNANDEZ VILLEGAS
28|1|PRD|EDGARDO GASCA PEREZ|BULMARO RAMIREZ GUZMAN
28|1|PVEM|ANA LAURA HUERTA VALDOVINOS|MIRIAM MENDOZA MORENO
28|1|PT|ANA LAURA HUERTA VALDOVINOS|MIRIAM MENDOZA MORENO
28|1|MOVIMIENTO CIUDADANO|NOE ORLANDO MEDINA CONTRERAS|RICARDO GONZALEZ PEÑA
28|1|MORENA|ANA LAURA HUERTA VALDOVINOS|MIRIAM MENDOZA MORENO
28|1|PES|JULIA DANIELA PATRICIA LUJAN LOPEZ|LOURDES DEYANIRA LUCIO ALONSO
28|1|RSP|ANGIE RAQUEL ROMO GONZALEZ|MA LUISA CASTILLEJA GARCIA
28|1|FS X MÉXICO|BEATRIZ AMABELI VAZQUEZ ZAMORA|GUADALUPE SANCHEZ MATA
28|1|PVEM_PT_MORENA|ANA LAURA HUERTA VALDOVINOS|MIRIAM MENDOZA MORENO
28|1|PVEM_PT|ANA LAURA HUERTA VALDOVINOS|MIRIAM MENDOZA MORENO
28|1|PVEM_MORENA|ANA LAURA HUERTA VALDOVINOS|MIRIAM MENDOZA MORENO
28|1|PT_MORENA|ANA LAURA HUERTA VALDOVINOS|MIRIAM MENDOZA MORENO
28|2|PAN|BLANCA LETICIA GUTIERREZ GARZA|LAURA IVONE HERNANDEZ GONZALEZ
28|2|PRI|DINORAH BLANCA GUERRA GARZA|EDELMIRA GARCIA DELGADO
28|2|PRD|NORA ISABEL GARCIA BOCANEGRA|MILDREN ZENTENO GUILLEN
28|2|PVEM|OLGA JULIANA ELIZONDO GUERRA|ROSALINDA CANTU GONZALEZ
28|2|PT|OLGA JULIANA ELIZONDO GUERRA|ROSALINDA CANTU GONZALEZ
28|2|MOVIMIENTO CIUDADANO|DORA MARIA CANTU ROBLES|DUVELZA MARISOL RESENDEZ CANTU
28|2|MORENA|OLGA JULIANA ELIZONDO GUERRA|ROSALINDA CANTU GONZALEZ
28|2|PES|PATRICIA IVETH GOMEZ HERNANDEZ|LENNIS SUGHEY OLVERA RUIZ
28|2|RSP|ELOISA CASTRO DIEGO|ANA PATRICIA FLORES FLORES
28|2|FS X MÉXICO|ISBY ARISBETH LOPEZ SANCHEZ|PATRICIA ORDOÑEZ GONZALEZ
28|2|PVEM_PT_MORENA|OLGA JULIANA ELIZONDO GUERRA|ROSALINDA CANTU GONZALEZ
28|2|PVEM_PT|OLGA JULIANA ELIZONDO GUERRA|ROSALINDA CANTU GONZALEZ
28|2|PVEM_MORENA|OLGA JULIANA ELIZONDO GUERRA|ROSALINDA CANTU GONZALEZ
28|2|PT_MORENA|OLGA JULIANA ELIZONDO GUERRA|ROSALINDA CANTU GONZALEZ
28|3|PAN|MA DEL CARMEN PEREZ ROSAS|ROSALINDA ROJAS VEGA
28|3|PRI|MARTA ALICIA JIMENEZ SALINAS|BLANCA ALICIA GARCIA SALAZAR
28|3|PRD|JOSE LUIS HURTADO CRUZ|GERARDO ALLEN CHAVERO ALVAREZ
28|3|PVEM|TOMAS GLORIA REQUENA|JUAN GONZALEZ LIMA
28|3|PT|TOMAS GLORIA REQUENA|JUAN GONZALEZ LIMA
28|3|MOVIMIENTO CIUDADANO|CLAUDIO MEDINA SALAZAR|RODOLFO ENRIQUE LOPEZ GONZALEZ
28|3|MORENA|TOMAS GLORIA REQUENA|JUAN GONZALEZ LIMA
28|3|PES|OSCAR GIBRAN HERNANDEZ VILLEGAS|JOSE LUIS RIOS PEREZ
28|3|RSP|ENRIQUE ALCORTA ADAME|JUAN CARLOS RODRIGUEZ CANTU
28|3|FS X MÉXICO|ANWAR ALEJANDRO VIVIAN PERALTA|CARLOS TAVAREZ LEAL
28|3|PVEM_PT_MORENA|TOMAS GLORIA REQUENA|JUAN GONZALEZ LIMA
28|3|PVEM_PT|TOMAS GLORIA REQUENA|JUAN GONZALEZ LIMA
28|3|PVEM_MORENA|TOMAS GLORIA REQUENA|JUAN GONZALEZ LIMA
28|3|PT_MORENA|TOMAS GLORIA REQUENA|JUAN GONZALEZ LIMA
28|4|PAN|MONICA GONZALEZ GARCIA|ALMA BERTHA GARCIA BETANCOURT
28|4|PRI|YANIN ZALETA GARCIA DELGADO|LAURA BEATRIZ GARZA DORADO
28|4|PRD|ALMA ROSA LUNA ELIZONDO|MARIA ISABEL GOMEZ PORCHINI
28|4|PVEM|ADRIANA LOZANO RODRIGUEZ|ELVA AGUSTINA VIGIL HERNANDEZ
28|4|PT|ADRIANA LOZANO RODRIGUEZ|ELVA AGUSTINA VIGIL HERNANDEZ
28|4|MOVIMIENTO CIUDADANO|LILIA BERENICE NIETO DURAN|ROSIO GUADALUPE ARRIAGA GAMEZ
28|4|MORENA|ADRIANA LOZANO RODRIGUEZ|ELVA AGUSTINA VIGIL HERNANDEZ
28|4|PES|ELSA MARGARITA GONZALEZ PEREZ|NORA ALICIA CERVANTES NAVARRO
28|4|RSP|HUMBERTO MOYA GONZALEZ|TEODULO ARROYO TECOZAUTLA
28|4|FS X MÉXICO|DONACIANO GARZA VILLARREAL|ADRIAN SALVADOR TAVAREZ RIOS
28|4|PVEM_PT_MORENA|ADRIANA LOZANO RODRIGUEZ|ELVA AGUSTINA VIGIL HERNANDEZ
28|4|PVEM_PT|ADRIANA LOZANO RODRIGUEZ|ELVA AGUSTINA VIGIL HERNANDEZ
28|4|PVEM_MORENA|ADRIANA LOZANO RODRIGUEZ|ELVA AGUSTINA VIGIL HERNANDEZ
28|4|PT_MORENA|ADRIANA LOZANO RODRIGUEZ|ELVA AGUSTINA VIGIL HERNANDEZ
28|5|PAN|OSCAR DE JESUS ALMARAZ SMER|JESUS ALBERTO PALOMO VALLES
28|5|PRI|ENRIQUE CARDENAS DEL AVELLANO|ARTURO FIDEL NUÑEZ RUIZ
28|5|PRD|BAUDEL AVALOS SALDIERNA|JOSE MANUEL SALINAS MENDEZ
28|5|PVEM|LUIS GERARDO ILLOLDI REYES|ENRIQUE MONTERO RODRIGUEZ
28|5|PT|LUIS GERARDO ILLOLDI REYES|ENRIQUE MONTERO RODRIGUEZ
28|5|MOVIMIENTO CIUDADANO|ANA CRISTINA VARGAS SALDAÑA|FABIOLA CARDENAS DE LA GARZA
28|5|MORENA|LUIS GERARDO ILLOLDI REYES|ENRIQUE MONTERO RODRIGUEZ
28|5|PES|ANA LETICIA CORTEZ OCAÑA|NANCY MIROSLAVA SIFUENTES GUEVARA
28|5|RSP|ENRIQUE MELENDEZ PEREZ|GUILLERMO ENRIQUE TORRES MANSUR
28|5|FS X MÉXICO|MARTHA PATRICIA CASTRO HERNANDEZ|SILVIA DEL CARMEN REYES TRETO
28|5|PVEM_PT_MORENA|LUIS GERARDO ILLOLDI REYES|ENRIQUE MONTERO RODRIGUEZ
28|5|PVEM_PT|LUIS GERARDO ILLOLDI REYES|ENRIQUE MONTERO RODRIGUEZ
28|5|PVEM_MORENA|LUIS GERARDO ILLOLDI REYES|ENRIQUE MONTERO RODRIGUEZ
28|5|PT_MORENA|LUIS GERARDO ILLOLDI REYES|ENRIQUE MONTERO RODRIGUEZ
28|6|PAN|VICENTE JAVIER VERASTEGUI OSTOS|MARCO ANTONIO CASTRO NARVAEZ
28|6|PRI|SIGIFREDO PEÑA LOPEZ|ARCADIO NAVA RODRIGUEZ
28|6|PRD|RICARDO VAZQUEZ MUÑOZ|SERGIO ALFREDO MARTINEZ TREVIÑO
28|6|PVEM|FELIPE DE JESUS PACAB ROJAS|ASTRID MULLER LOZANO
28|6|PT|JESUS EMILIO DE LA ROSA ZUÑIGA|MARLON MIGUEL MERAZ TREJO
28|6|MOVIMIENTO CIUDADANO|LETICIA SILVA AGUILAR|MARIANA PAOLA DE LA ROSA PESINA
28|6|MORENA|HUGO MIGUEL ROJO RAMOS|JOSE FRANCISCO HERNANDEZ VALENZUELA
28|6|PES|RAFAEL CARBAJAL RIVERA|GUADALUPE BARRON GARCIA
28|6|RSP|ROCIO BERENICE CANO HERNANDEZ|ANGELINA PESINA HERNANDEZ
28|6|FS X MÉXICO|JORGE JOEL DE LA ROSA RAMIREZ|JUAN AARON REQUENA GONZALEZ
28|7|PAN|JOAQUIN ANTONIO HERNANDEZ CORREA|EDUARDO PEREZ HERNANDEZ
28|7|PRI|JOEL BARRAGAN BANDA|BALTAZAR DEL ANGEL ACOSTA OVALLE
28|7|PRD|FERNANDO ALEJANDRO GUTIERREZ MEDINA|JUAN RAFAEL RODRIGUEZ RAMOS
28|7|PVEM|ERASMO GONZALEZ ROBLEDO|HECTOR JESUS MARIN RODRIGUEZ
28|7|PT|ERASMO GONZALEZ ROBLEDO|HECTOR JESUS MARIN RODRIGUEZ
28|7|MOVIMIENTO CIUDADANO|OSCAR LACIO GONZALEZ|MIGUEL ANGEL MARTINEZ RUBALCAVA
28|7|MORENA|ERASMO GONZALEZ ROBLEDO|HECTOR JESUS MARIN RODRIGUEZ
28|7|PES|MARIA DEL ROSARIO ALVA RANGEL|MA VIRGINIA CALDERON RUIZ
28|7|RSP|ROSA OFELIA VALADEZ BARREDA|MERCY ROCIO ALVAREZ REYNA
28|7|FS X MÉXICO|JULIANA CASTILLO GUZMAN|MARIA GUADALUPE RUBALCAVA GARCIA
28|7|PVEM_PT_MORENA|ERASMO GONZALEZ ROBLEDO|HECTOR JESUS MARIN RODRIGUEZ
28|7|PVEM_PT|ERASMO GONZALEZ ROBLEDO|HECTOR JESUS MARIN RODRIGUEZ
28|7|PVEM_MORENA|ERASMO GONZALEZ ROBLEDO|HECTOR JESUS MARIN RODRIGUEZ
28|7|PT_MORENA|ERASMO GONZALEZ ROBLEDO|HECTOR JESUS MARIN RODRIGUEZ
28|8|PAN|ROSA MARIA GONZALEZ AZCARRAGA|HONORIA MAR VARGAS
28|8|PRI|GEORGINA BARRIOS GONZALEZ|IVETTE PONTVIANNE VENTURA
28|8|PRD|MAGENCIO BAUTISTA GOMEZ|RICARDO DIAZ ROMERO
28|8|PVEM|EDUARDO HERNANDEZ CHAVARRIA|ROBERTO GARCIA TREJO
28|8|PT|EDUARDO HERNANDEZ CHAVARRIA|ROBERTO GARCIA TREJO
28|8|MOVIMIENTO CIUDADANO|CARLOS PEREZ HERNANDEZ|MARIO ALBERTO CRUZ CALDERON
28|8|MORENA|EDUARDO HERNANDEZ CHAVARRIA|ROBERTO GARCIA TREJO
28|8|PES|JUAN MANUEL FERNANDEZ SANCHEZ|OSMAR ANDRES ATAYDE GUTIERREZ
28|8|RSP|ALFONSO MENDEZ CISNEROS|DAVID BARRON GONZALEZ
28|8|FS X MÉXICO|MAXIMILIAN CONRAD LABARCA BRIZ|ERNESTO CASTILLO SALINAS
28|8|PVEM_PT_MORENA|EDUARDO HERNANDEZ CHAVARRIA|ROBERTO GARCIA TREJO
28|8|PVEM_PT|EDUARDO HERNANDEZ CHAVARRIA|ROBERTO GARCIA TREJO
28|8|PVEM_MORENA|EDUARDO HERNANDEZ CHAVARRIA|ROBERTO GARCIA TREJO
28|8|PT_MORENA|EDUARDO HERNANDEZ CHAVARRIA|ROBERTO GARCIA TREJO
28|9|PAN|GERARDO PEÑA FLORES|JESUS RAFAEL VILLARREAL CANTU
28|9|PRI|JONATHAN TREVIÑO ZORRILLA|VICTOR MANUEL IBARRA CASTILLO
28|9|PRD|ADARELY GARZA VILLALPANDO|NORA CRISTINA VILLEGAS SANCHEZ
28|9|PVEM|CLAUDIA ALEJANDRA HERNANDEZ SAENZ|OLGA SARABEL MONTELONGO DIMEO
28|9|PT|CLAUDIA ALEJANDRA HERNANDEZ SAENZ|OLGA SARABEL MONTELONGO DIMEO
28|9|MOVIMIENTO CIUDADANO|DANIELA RAMOS ESPARZA|ILSE DAMAYANTI MEZA GARCIA
28|9|MORENA|CLAUDIA ALEJANDRA HERNANDEZ SAENZ|OLGA SARABEL MONTELONGO DIMEO
28|9|PES|CARLOS ENRIQUE ARREOLA BENAVIDES|DANIEL CUEVAS LUGO
28|9|RSP|DELTA JOSEFINA GARCIA DE LA TORRE|GISELA BELEM DIAZ SANDOVAL
